TimeStamp,ECG Data,EMG Data,EDA Data,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta,attention,meditation
40,503,510,784.0,1,0,0,0,0,0,0,0,0,0
41,504,508,784.0,1,0,0,0,0,0,0,0,0,0
42,504,508,784.0,1,0,0,0,0,0,0,0,0,0
43,505,510,784.0,1,0,0,0,0,0,0,0,0,0
44,507,510,783.0,1,0,0,0,0,0,0,0,0,0
45,509,510,783.0,1,0,0,0,0,0,0,0,0,0
46,509,509,783.0,1,0,0,0,0,0,0,0,0,0
47,509,509,783.0,1,0,0,0,0,0,0,0,0,0
48,509,509,783.0,1,0,0,0,0,0,0,0,0,0
49,510,509,783.0,1,0,0,0,0,0,0,0,0,0
50,511,508,783.0,1,0,0,0,0,0,0,0,0,0
51,511,507,783.0,1,0,0,0,0,0,0,0,0,0
52,511,509,783.0,1,0,0,0,0,0,0,0,0,0
53,512,508,783.0,1,0,0,0,0,0,0,0,0,0
54,514,507,783.0,1,0,0,0,0,0,0,0,0,0
55,515,508,782.0,1,0,0,0,0,0,0,0,0,0
56,515,507,783.0,1,0,0,0,0,0,0,0,0,0
57,516,506,782.0,1,0,0,0,0,0,0,0,0,0
58,516,506,782.0,1,0,0,0,0,0,0,0,0,0
59,516,505,782.0,1,0,0,0,0,0,0,0,0,0
60,516,506,782.0,1,0,0,0,0,0,0,0,0,0
61,516,506,782.0,1,0,0,0,0,0,0,0,0,0
62,516,506,782.0,1,0,0,0,0,0,0,0,0,0
63,517,504,782.0,1,0,0,0,0,0,0,0,0,0
64,517,505,782.0,1,0,0,0,0,0,0,0,0,0
65,518,507,782.0,1,0,0,0,0,0,0,0,0,0
66,518,508,782.0,1,0,0,0,0,0,0,0,0,0
67,517,508,782.0,1,0,0,0,0,0,0,0,0,0
68,514,506,782.0,1,0,0,0,0,0,0,0,0,0
69,513,505,782.0,1,0,0,0,0,0,0,0,0,0
70,513,504,782.0,1,0,0,0,0,0,0,0,0,0
71,512,504,782.0,1,0,0,0,0,0,0,0,0,0
72,513,505,782.0,1,0,0,0,0,0,0,0,0,0
73,513,506,782.0,1,0,0,0,0,0,0,0,0,0
74,512,506,782.0,1,0,0,0,0,0,0,0,0,0
75,512,505,782.0,1,0,0,0,0,0,0,0,0,0
76,512,505,781.0,1,0,0,0,0,0,0,0,0,0
77,512,506,781.0,1,0,0,0,0,0,0,0,0,0
78,513,505,781.0,1,0,0,0,0,0,0,0,0,0
79,512,506,781.0,1,0,0,0,0,0,0,0,0,0
80,512,508,781.0,1,0,0,0,0,0,0,0,0,0
81,511,510,781.0,1,0,0,0,0,0,0,0,0,0
82,510,509,781.0,1,0,0,0,0,0,0,0,0,0
83,508,509,781.0,1,0,0,0,0,0,0,0,0,0
84,507,511,781.0,1,0,0,0,0,0,0,0,0,0
85,506,512,781.0,1,0,0,0,0,0,0,0,0,0
86,507,510,781.0,1,0,0,0,0,0,0,0,0,0
87,507,511,781.0,1,0,0,0,0,0,0,0,0,0
88,506,515,781.0,1,0,0,0,0,0,0,0,0,0
89,504,514,781.0,1,0,0,0,0,0,0,0,0,0
90,503,512,781.0,1,0,0,0,0,0,0,0,0,0
91,503,512,781.0,1,0,0,0,0,0,0,0,0,0
92,502,512,781.0,1,0,0,0,0,0,0,0,0,0
93,502,513,781.0,1,0,0,0,0,0,0,0,0,0
94,502,514,781.0,1,0,0,0,0,0,0,0,0,0
95,502,514,781.0,1,0,0,0,0,0,0,0,0,0
96,502,513,781.0,1,0,0,0,0,0,0,0,0,0
97,504,513,781.0,1,0,0,0,0,0,0,0,0,0
98,505,512,781.0,1,0,0,0,0,0,0,0,0,0
99,505,513,781.0,1,0,0,0,0,0,0,0,0,0
100,504,513,781.0,1,0,0,0,0,0,0,0,0,0
101,501,513,781.0,1,0,0,0,0,0,0,0,0,0
102,500,513,781.0,1,0,0,0,0,0,0,0,0,0
103,500,513,781.0,1,0,0,0,0,0,0,0,0,0
104,501,512,781.0,1,0,0,0,0,0,0,0,0,0
105,502,512,781.0,1,0,0,0,0,0,0,0,0,0
106,502,512,780.0,1,0,0,0,0,0,0,0,0,0
107,502,513,781.0,1,0,0,0,0,0,0,0,0,0
108,504,514,780.0,1,0,0,0,0,0,0,0,0,0
109,505,513,780.0,1,0,0,0,0,0,0,0,0,0
110,505,511,780.0,1,0,0,0,0,0,0,0,0,0
111,506,509,780.0,1,0,0,0,0,0,0,0,0,0
112,506,509,780.0,1,0,0,0,0,0,0,0,0,0
113,507,510,780.0,1,0,0,0,0,0,0,0,0,0
114,507,510,780.0,1,0,0,0,0,0,0,0,0,0
115,509,511,780.0,1,0,0,0,0,0,0,0,0,0
116,510,511,780.0,1,0,0,0,0,0,0,0,0,0
117,510,512,780.0,1,0,0,0,0,0,0,0,0,0
118,509,511,780.0,1,0,0,0,0,0,0,0,0,0
119,506,510,780.0,1,0,0,0,0,0,0,0,0,0
120,506,510,780.0,1,0,0,0,0,0,0,0,0,0
121,507,511,780.0,1,0,0,0,0,0,0,0,0,0
122,509,512,780.0,1,0,0,0,0,0,0,0,0,0
123,509,511,780.0,1,0,0,0,0,0,0,0,0,0
124,508,511,780.0,1,0,0,0,0,0,0,0,0,0
125,509,512,780.0,1,0,0,0,0,0,0,0,0,0
126,512,511,780.0,1,0,0,0,0,0,0,0,0,0
127,512,508,780.0,1,0,0,0,0,0,0,0,0,0
128,512,508,780.0,1,0,0,0,0,0,0,0,0,0
129,511,510,780.0,1,0,0,0,0,0,0,0,0,0
130,510,510,780.0,1,0,0,0,0,0,0,0,0,0
131,509,511,780.0,1,0,0,0,0,0,0,0,0,0
132,509,511,780.0,1,0,0,0,0,0,0,0,0,0
133,510,510,780.0,1,0,0,0,0,0,0,0,0,0
134,510,509,780.0,1,0,0,0,0,0,0,0,0,0
135,511,509,780.0,1,0,0,0,0,0,0,0,0,0
136,510,511,780.0,1,0,0,0,0,0,0,0,0,0
137,509,510,780.0,1,0,0,0,0,0,0,0,0,0
138,509,510,780.0,1,0,0,0,0,0,0,0,0,0
139,508,510,780.0,1,0,0,0,0,0,0,0,0,0
140,509,510,780.0,1,0,0,0,0,0,0,0,0,0
141,509,513,780.0,1,0,0,0,0,0,0,0,0,0
142,508,514,780.0,1,0,0,0,0,0,0,0,0,0
143,508,511,780.0,1,0,0,0,0,0,0,0,0,0
144,507,508,780.0,1,0,0,0,0,0,0,0,0,0
145,508,508,780.0,1,0,0,0,0,0,0,0,0,0
146,508,509,780.0,1,0,0,0,0,0,0,0,0,0
147,507,509,780.0,1,0,0,0,0,0,0,0,0,0
148,507,509,780.0,1,0,0,0,0,0,0,0,0,0
149,506,510,780.0,1,0,0,0,0,0,0,0,0,0
150,507,510,780.0,1,0,0,0,0,0,0,0,0,0
151,508,510,780.0,1,0,0,0,0,0,0,0,0,0
152,506,509,780.0,1,0,0,0,0,0,0,0,0,0
153,505,510,780.0,1,0,0,0,0,0,0,0,0,0
154,505,511,780.0,1,0,0,0,0,0,0,0,0,0
155,505,512,780.0,1,0,0,0,0,0,0,0,0,0
156,505,510,780.0,1,0,0,0,0,0,0,0,0,0
157,506,507,780.0,1,0,0,0,0,0,0,0,0,0
158,506,508,780.0,1,0,0,0,0,0,0,0,0,0
159,505,508,780.0,1,0,0,0,0,0,0,0,0,0
160,505,507,780.0,1,0,0,0,0,0,0,0,0,0
161,506,509,780.0,1,0,0,0,0,0,0,0,0,0
162,507,510,780.0,1,0,0,0,0,0,0,0,0,0
163,507,510,780.0,1,0,0,0,0,0,0,0,0,0
164,507,509,780.0,1,0,0,0,0,0,0,0,0,0
165,506,508,780.0,1,0,0,0,0,0,0,0,0,0
166,505,507,780.0,1,0,0,0,0,0,0,0,0,0
167,505,507,780.0,1,0,0,0,0,0,0,0,0,0
168,505,509,780.0,1,0,0,0,0,0,0,0,0,0
169,505,511,780.0,1,0,0,0,0,0,0,0,0,0
170,507,512,780.0,1,0,0,0,0,0,0,0,0,0
171,510,511,780.0,1,0,0,0,0,0,0,0,0,0
172,511,510,780.0,1,0,0,0,0,0,0,0,0,0
173,511,509,780.0,1,0,0,0,0,0,0,0,0,0
174,509,508,780.0,1,0,0,0,0,0,0,0,0,0
175,509,507,779.0,1,0,0,0,0,0,0,0,0,0
176,510,508,779.0,1,0,0,0,0,0,0,0,0,0
177,509,509,779.0,1,0,0,0,0,0,0,0,0,0
178,506,509,779.0,1,0,0,0,0,0,0,0,0,0
179,506,509,779.0,1,0,0,0,0,0,0,0,0,0
180,509,510,779.0,1,0,0,0,0,0,0,0,0,0
181,513,511,779.0,1,0,0,0,0,0,0,0,0,0
182,519,508,779.0,1,0,0,0,0,0,0,0,0,0
183,522,505,779.0,1,0,0,0,0,0,0,0,0,0
184,519,504,780.0,1,0,0,0,0,0,0,0,0,0
185,515,506,779.0,1,0,0,0,0,0,0,0,0,0
186,514,507,779.0,1,0,0,0,0,0,0,0,0,0
187,515,508,779.0,1,0,0,0,0,0,0,0,0,0
188,516,508,779.0,1,0,0,0,0,0,0,0,0,0
189,515,509,779.0,1,0,0,0,0,0,0,0,0,0
190,514,509,779.0,1,0,0,0,0,0,0,0,0,0
191,512,510,779.0,1,0,0,0,0,0,0,0,0,0
192,508,511,779.0,1,0,0,0,0,0,0,0,0,0
193,507,511,779.0,1,0,0,0,0,0,0,0,0,0
194,507,511,779.0,1,0,0,0,0,0,0,0,0,0
195,507,511,779.0,1,0,0,0,0,0,0,0,0,0
196,508,511,779.0,1,0,0,0,0,0,0,0,0,0
197,507,510,779.0,1,0,0,0,0,0,0,0,0,0
198,505,510,779.0,1,0,0,0,0,0,0,0,0,0
199,504,510,779.0,1,0,0,0,0,0,0,0,0,0
200,505,510,779.0,1,0,0,0,0,0,0,0,0,0
201,505,511,779.0,1,0,0,0,0,0,0,0,0,0
202,506,511,779.0,1,0,0,0,0,0,0,0,0,0
203,506,512,779.0,1,0,0,0,0,0,0,0,0,0
204,507,512,779.0,1,0,0,0,0,0,0,0,0,0
205,508,511,779.0,1,0,0,0,0,0,0,0,0,0
206,510,509,779.0,1,0,0,0,0,0,0,0,0,0
207,513,508,779.0,1,0,0,0,0,0,0,0,0,0
208,520,508,779.0,1,0,0,0,0,0,0,0,0,0
209,533,506,779.0,1,0,0,0,0,0,0,0,0,0
210,551,501,779.0,1,0,0,0,0,0,0,0,0,0
211,572,495,779.0,1,0,0,0,0,0,0,0,0,0
212,599,488,779.0,1,0,0,0,0,0,0,0,0,0
213,627,482,779.0,1,0,0,0,0,0,0,0,0,0
214,638,478,779.0,1,0,0,0,0,0,0,0,0,0
215,627,483,779.0,1,0,0,0,0,0,0,0,0,0
216,598,491,779.0,1,0,0,0,0,0,0,0,0,0
217,561,501,779.0,1,0,0,0,0,0,0,0,0,0
218,525,510,779.0,1,0,0,0,0,0,0,0,0,0
219,499,517,779.0,1,0,0,0,0,0,0,0,0,0
220,484,521,779.0,1,0,0,0,0,0,0,0,0,0
221,476,522,779.0,1,0,0,0,0,0,0,0,0,0
222,470,522,779.0,1,0,0,0,0,0,0,0,0,0
223,470,521,779.0,1,0,0,0,0,0,0,0,0,0
224,474,518,779.0,1,0,0,0,0,0,0,0,0,0
225,479,517,779.0,1,0,0,0,0,0,0,0,0,0
226,482,516,779.0,1,0,0,0,0,0,0,0,0,0
227,484,515,779.0,1,0,0,0,0,0,0,0,0,0
228,485,513,779.0,1,0,0,0,0,0,0,0,0,0
229,485,513,778.0,1,0,0,0,0,0,0,0,0,0
230,487,515,779.0,1,0,0,0,0,0,0,0,0,0
231,489,516,779.0,1,0,0,0,0,0,0,0,0,0
232,490,515,779.0,1,0,0,0,0,0,0,0,0,0
233,491,515,779.0,1,0,0,0,0,0,0,0,0,0
234,491,514,778.0,1,0,0,0,0,0,0,0,0,0
235,491,513,778.0,1,0,0,0,0,0,0,0,0,0
236,493,513,778.0,1,0,0,0,0,0,0,0,0,0
237,494,513,778.0,1,0,0,0,0,0,0,0,0,0
238,495,512,778.0,1,0,0,0,0,0,0,0,0,0
239,497,512,778.0,1,0,0,0,0,0,0,0,0,0
240,499,514,778.0,1,0,0,0,0,0,0,0,0,0
241,499,513,778.0,1,0,0,0,0,0,0,0,0,0
242,497,511,778.0,1,0,0,0,0,0,0,0,0,0
243,497,512,778.0,1,0,0,0,0,0,0,0,0,0
244,497,513,778.0,1,0,0,0,0,0,0,0,0,0
245,498,512,778.0,1,0,0,0,0,0,0,0,0,0
246,499,512,778.0,1,0,0,0,0,0,0,0,0,0
247,499,510,778.0,1,0,0,0,0,0,0,0,0,0
248,501,509,778.0,1,0,0,0,0,0,0,0,0,0
249,501,507,778.0,1,0,0,0,0,0,0,0,0,0
250,503,506,778.0,1,0,0,0,0,0,0,0,0,0
251,503,508,778.0,1,0,0,0,0,0,0,0,0,0
252,504,508,778.0,1,0,0,0,0,0,0,0,0,0
253,504,508,778.0,1,0,0,0,0,0,0,0,0,0
254,504,509,778.0,1,0,0,0,0,0,0,0,0,0
255,506,510,778.0,1,0,0,0,0,0,0,0,0,0
256,507,510,778.0,1,0,0,0,0,0,0,0,0,0
257,507,508,778.0,1,0,0,0,0,0,0,0,0,0
258,507,508,778.0,1,0,0,0,0,0,0,0,0,0
259,508,508,778.0,1,0,0,0,0,0,0,0,0,0
260,511,508,778.0,1,0,0,0,0,0,0,0,0,0
261,512,508,778.0,1,0,0,0,0,0,0,0,0,0
262,513,509,778.0,1,0,0,0,0,0,0,0,0,0
263,511,511,778.0,1,0,0,0,0,0,0,0,0,0
264,511,509,778.0,1,0,0,0,0,0,0,0,0,0
265,511,508,778.0,1,0,0,0,0,0,0,0,0,0
266,511,508,778.0,1,0,0,0,0,0,0,0,0,0
267,512,508,778.0,1,0,0,0,0,0,0,0,0,0
268,513,505,778.0,1,0,0,0,0,0,0,0,0,0
269,515,505,778.0,1,0,0,0,0,0,0,0,0,0
270,517,508,778.0,1,0,0,0,0,0,0,0,0,0
271,517,509,778.0,1,0,0,0,0,0,0,0,0,0
272,518,508,778.0,1,0,0,0,0,0,0,0,0,0
273,519,508,778.0,1,0,0,0,0,0,0,0,0,0
274,517,506,777.0,1,0,0,0,0,0,0,0,0,0
275,515,505,778.0,1,0,0,0,0,0,0,0,0,0
276,513,506,778.0,1,0,0,0,0,0,0,0,0,0
277,513,506,778.0,1,0,0,0,0,0,0,0,0,0
278,513,506,777.0,1,0,0,0,0,0,0,0,0,0
279,512,508,777.0,1,0,0,0,0,0,0,0,0,0
280,512,508,777.0,1,0,0,0,0,0,0,0,0,0
281,514,507,777.0,1,0,0,0,0,0,0,0,0,0
282,514,506,777.0,1,0,0,0,0,0,0,0,0,0
283,513,508,777.0,1,0,0,0,0,0,0,0,0,0
284,511,509,777.0,1,0,0,0,0,0,0,0,0,0
285,509,511,777.0,1,0,0,0,0,0,0,0,0,0
286,510,512,777.0,1,0,0,0,0,0,0,0,0,0
287,510,510,777.0,1,0,0,0,0,0,0,0,0,0
288,509,507,777.0,1,0,0,0,0,0,0,0,0,0
289,509,507,777.0,1,0,0,0,0,0,0,0,0,0
290,509,508,777.0,1,0,0,0,0,0,0,0,0,0
291,510,510,777.0,1,0,0,0,0,0,0,0,0,0
292,511,509,777.0,1,0,0,0,0,0,0,0,0,0
293,511,508,777.0,1,0,0,0,0,0,0,0,0,0
294,510,508,777.0,1,0,0,0,0,0,0,0,0,0
295,510,508,777.0,1,0,0,0,0,0,0,0,0,0
296,510,510,777.0,1,0,0,0,0,0,0,0,0,0
297,509,513,777.0,1,0,0,0,0,0,0,0,0,0
298,509,514,777.0,1,0,0,0,0,0,0,0,0,0
299,509,513,777.0,1,0,0,0,0,0,0,0,0,0
300,507,512,777.0,1,0,0,0,0,0,0,0,0,0
301,507,513,777.0,1,0,0,0,0,0,0,0,0,0
302,507,514,777.0,1,0,0,0,0,0,0,0,0,0
303,506,514,777.0,1,0,0,0,0,0,0,0,0,0
304,506,514,777.0,1,0,0,0,0,0,0,0,0,0
305,505,515,777.0,1,0,0,0,0,0,0,0,0,0
306,505,513,777.0,1,0,0,0,0,0,0,0,0,0
307,505,514,777.0,1,0,0,0,0,0,0,0,0,0
308,504,514,777.0,1,0,0,0,0,0,0,0,0,0
309,503,514,777.0,1,0,0,0,0,0,0,0,0,0
310,502,512,777.0,1,0,0,0,0,0,0,0,0,0
311,502,513,777.0,1,0,0,0,0,0,0,0,0,0
312,502,514,777.0,1,0,0,0,0,0,0,0,0,0
313,503,514,777.0,1,0,0,0,0,0,0,0,0,0
314,504,515,777.0,1,0,0,0,0,0,0,0,0,0
315,504,516,777.0,1,0,0,0,0,0,0,0,0,0
316,504,516,777.0,1,0,0,0,0,0,0,0,0,0
317,505,514,777.0,1,0,0,0,0,0,0,0,0,0
318,506,512,777.0,1,0,0,0,0,0,0,0,0,0
319,506,513,777.0,1,0,0,0,0,0,0,0,0,0
320,507,512,777.0,1,0,0,0,0,0,0,0,0,0
321,508,512,777.0,1,0,0,0,0,0,0,0,0,0
322,510,513,777.0,1,0,0,0,0,0,0,0,0,0
323,511,512,777.0,1,0,0,0,0,0,0,0,0,0
324,509,511,777.0,1,0,0,0,0,0,0,0,0,0
325,506,512,777.0,1,0,0,0,0,0,0,0,0,0
326,504,515,777.0,1,0,0,0,0,0,0,0,0,0
327,504,515,777.0,1,0,0,0,0,0,0,0,0,0
328,506,513,777.0,1,0,0,0,0,0,0,0,0,0
329,508,511,776.0,1,0,0,0,0,0,0,0,0,0
330,509,511,777.0,1,0,0,0,0,0,0,0,0,0
331,510,512,777.0,1,0,0,0,0,0,0,0,0,0
332,511,511,776.0,1,0,0,0,0,0,0,0,0,0
333,512,511,777.0,1,0,0,0,0,0,0,0,0,0
334,513,511,776.0,1,0,0,0,0,0,0,0,0,0
335,514,510,777.0,1,0,0,0,0,0,0,0,0,0
336,514,510,777.0,1,0,0,0,0,0,0,0,0,0
337,514,510,776.0,1,0,0,0,0,0,0,0,0,0
338,514,509,777.0,1,0,0,0,0,0,0,0,0,0
339,514,510,776.0,1,0,0,0,0,0,0,0,0,0
340,515,509,776.0,1,0,0,0,0,0,0,0,0,0
341,516,508,776.0,1,0,0,0,0,0,0,0,0,0
342,516,509,776.0,1,0,0,0,0,0,0,0,0,0
343,515,510,776.0,1,0,0,0,0,0,0,0,0,0
344,513,510,776.0,1,0,0,0,0,0,0,0,0,0
345,512,512,776.0,1,0,0,0,0,0,0,0,0,0
346,513,514,776.0,1,0,0,0,0,0,0,0,0,0
347,513,513,776.0,1,0,0,0,0,0,0,0,0,0
348,512,512,776.0,1,0,0,0,0,0,0,0,0,0
349,511,512,776.0,1,0,0,0,0,0,0,0,0,0
350,510,513,776.0,1,0,0,0,0,0,0,0,0,0
351,510,513,776.0,1,0,0,0,0,0,0,0,0,0
352,511,511,776.0,1,0,0,0,0,0,0,0,0,0
353,511,509,776.0,1,0,0,0,0,0,0,0,0,0
354,510,508,776.0,1,0,0,0,0,0,0,0,0,0
355,509,509,776.0,1,0,0,0,0,0,0,0,0,0
356,510,510,776.0,1,0,0,0,0,0,0,0,0,0
357,511,511,776.0,1,0,0,0,0,0,0,0,0,0
358,510,511,776.0,1,0,0,0,0,0,0,0,0,0
359,508,513,776.0,1,0,0,0,0,0,0,0,0,0
360,508,513,776.0,1,0,0,0,0,0,0,0,0,0
361,507,514,776.0,1,0,0,0,0,0,0,0,0,0
362,508,512,776.0,1,0,0,0,0,0,0,0,0,0
363,510,511,776.0,1,0,0,0,0,0,0,0,0,0
364,511,513,776.0,1,0,0,0,0,0,0,0,0,0
365,512,513,776.0,1,0,0,0,0,0,0,0,0,0
366,510,514,776.0,1,0,0,0,0,0,0,0,0,0
367,508,513,776.0,1,0,0,0,0,0,0,0,0,0
368,508,513,776.0,1,0,0,0,0,0,0,0,0,0
369,509,512,776.0,1,0,0,0,0,0,0,0,0,0
370,510,510,776.0,1,0,0,0,0,0,0,0,0,0
371,510,510,776.0,1,0,0,0,0,0,0,0,0,0
372,508,511,776.0,1,0,0,0,0,0,0,0,0,0
373,506,512,776.0,1,0,0,0,0,0,0,0,0,0
374,506,513,776.0,1,0,0,0,0,0,0,0,0,0
375,506,513,776.0,1,0,0,0,0,0,0,0,0,0
376,505,512,776.0,1,0,0,0,0,0,0,0,0,0
377,505,514,776.0,1,0,0,0,0,0,0,0,0,0
378,506,514,776.0,1,0,0,0,0,0,0,0,0,0
379,508,513,776.0,1,0,0,0,0,0,0,0,0,0
380,508,513,776.0,1,0,0,0,0,0,0,0,0,0
381,506,512,776.0,1,0,0,0,0,0,0,0,0,0
382,505,511,776.0,1,0,0,0,0,0,0,0,0,0
383,507,511,776.0,1,0,0,0,0,0,0,0,0,0
384,509,511,776.0,1,0,0,0,0,0,0,0,0,0
385,511,511,776.0,1,0,0,0,0,0,0,0,0,0
386,512,512,776.0,1,0,0,0,0,0,0,0,0,0
387,511,512,775.0,1,0,0,0,0,0,0,0,0,0
388,511,512,775.0,1,0,0,0,0,0,0,0,0,0
389,513,510,775.0,1,0,0,0,0,0,0,0,0,0
390,516,509,776.0,1,0,0,0,0,0,0,0,0,0
391,520,508,776.0,1,0,0,0,0,0,0,0,0,0
392,522,508,776.0,1,0,0,0,0,0,0,0,0,0
393,520,508,775.0,1,0,0,0,0,0,0,0,0,0
394,517,509,775.0,1,0,0,0,0,0,0,0,0,0
395,515,510,775.0,1,0,0,0,0,0,0,0,0,0
396,514,511,775.0,1,0,0,0,0,0,0,0,0,0
397,513,511,775.0,1,0,0,0,0,0,0,0,0,0
398,512,511,775.0,1,0,0,0,0,0,0,0,0,0
399,511,512,775.0,1,0,0,0,0,0,0,0,0,0
400,509,511,775.0,1,0,0,0,0,0,0,0,0,0
401,506,510,775.0,1,0,0,0,0,0,0,0,0,0
402,504,512,775.0,1,0,0,0,0,0,0,0,0,0
403,503,514,775.0,1,0,0,0,0,0,0,0,0,0
404,503,513,775.0,1,0,0,0,0,0,0,0,0,0
405,502,511,775.0,1,0,0,0,0,0,0,0,0,0
406,503,511,775.0,1,0,0,0,0,0,0,0,0,0
407,504,510,775.0,1,0,0,0,0,0,0,0,0,0
408,506,510,775.0,1,0,0,0,0,0,0,0,0,0
409,506,509,775.0,1,0,0,0,0,0,0,0,0,0
410,506,511,775.0,1,0,0,0,0,0,0,0,0,0
411,506,512,775.0,1,0,0,0,0,0,0,0,0,0
412,507,511,775.0,1,0,0,0,0,0,0,0,0,0
413,505,511,775.0,1,0,0,0,0,0,0,0,0,0
414,502,512,775.0,1,0,0,0,0,0,0,0,0,0
415,504,510,775.0,1,0,0,0,0,0,0,0,0,0
416,509,510,775.0,1,0,0,0,0,0,0,0,0,0
417,518,509,775.0,1,0,0,0,0,0,0,0,0,0
418,533,507,775.0,1,0,0,0,0,0,0,0,0,0
419,552,503,775.0,1,0,0,0,0,0,0,0,0,0
420,574,497,775.0,1,0,0,0,0,0,0,0,0,0
421,603,489,775.0,1,0,0,0,0,0,0,0,0,0
422,630,483,775.0,1,0,0,0,0,0,0,0,0,0
423,633,481,775.0,1,0,0,0,0,0,0,0,0,0
424,614,483,775.0,1,0,0,0,0,0,0,0,0,0
425,582,491,775.0,1,0,0,0,0,0,0,0,0,0
426,544,502,775.0,1,0,0,0,0,0,0,0,0,0
427,512,511,775.0,1,0,0,0,0,0,0,0,0,0
428,493,516,775.0,1,0,0,0,0,0,0,0,0,0
429,481,519,775.0,1,0,0,0,0,0,0,0,0,0
430,473,521,775.0,1,0,0,0,0,0,0,0,0,0
431,469,522,775.0,1,0,0,0,0,0,0,0,0,0
432,471,520,775.0,1,0,0,0,0,0,0,0,0,0
433,476,516,775.0,1,0,0,0,0,0,0,0,0,0
434,480,512,775.0,1,0,0,0,0,0,0,0,0,0
435,482,512,775.0,1,0,0,0,0,0,0,0,0,0
436,483,514,775.0,1,0,0,0,0,0,0,0,0,0
437,484,515,775.0,1,0,0,0,0,0,0,0,0,0
438,486,515,775.0,1,0,0,0,0,0,0,0,0,0
439,487,514,775.0,1,0,0,0,0,0,0,0,0,0
440,486,512,775.0,1,0,0,0,0,0,0,0,0,0
441,486,512,775.0,1,0,0,0,0,0,0,0,0,0
442,487,513,775.0,1,0,0,0,0,0,0,0,0,0
443,488,513,775.0,1,0,0,0,0,0,0,0,0,0
444,489,513,775.0,1,0,0,0,0,0,0,0,0,0
445,490,514,775.0,1,0,0,0,0,0,0,0,0,0
446,492,514,775.0,1,0,0,0,0,0,0,0,0,0
447,493,511,775.0,1,0,0,0,0,0,0,0,0,0
448,495,510,775.0,1,0,0,0,0,0,0,0,0,0
449,497,511,775.0,1,0,0,0,0,0,0,0,0,0
450,501,510,775.0,1,0,0,0,0,0,0,0,0,0
451,503,512,775.0,1,0,0,0,0,0,0,0,0,0
452,501,511,775.0,1,0,0,0,0,0,0,0,0,0
453,498,512,775.0,1,0,0,0,0,0,0,0,0,0
454,497,513,775.0,1,0,0,0,0,0,0,0,0,0
455,498,511,775.0,1,0,0,0,0,0,0,0,0,0
456,500,509,775.0,1,0,0,0,0,0,0,0,0,0
457,501,510,775.0,1,0,0,0,0,0,0,0,0,0
458,501,510,775.0,1,0,0,0,0,0,0,0,0,0
459,501,510,775.0,1,0,0,0,0,0,0,0,0,0
460,503,511,775.0,1,0,0,0,0,0,0,0,0,0
