TimeStamp,ECG Data,EMG Data,EDA Data,label
178,506,510,650,1

179,506,508,650,1

180,506,510,650,1

181,507,505,650,1

182,507,512,649,1

183,507,505,649,1

184,508,510,649,1

185,508,505,650,1

186,510,509,649,1

187,508,510,649,1

188,508,506,649,1

189,508,506,649,1

190,510,507,649,1

191,509,507,649,1

192,508,502,649,1

193,510,512,649,1

194,509,515,649,1

195,509,511,649,1

196,509,508,649,1

197,509,510,649,1

198,510,506,649,1

199,509,506,649,1

200,509,506,649,1

201,511,513,649,1

202,512,509,649,1

203,511,505,649,1

204,515,513,649,1

205,516,515,649,1

206,515,509,649,1

207,512,513,649,1

208,508,508,649,1

209,504,513,649,1

210,504,511,649,1

211,506,511,649,1

212,506,508,649,1

213,507,510,649,1

214,508,507,649,1

215,522,504,649,1

216,567,525,649,1

217,590,535,649,1

218,499,527,649,1

219,484,515,649,1

220,496,510,649,1

221,497,506,649,1

222,499,502,649,1

223,503,506,648,1

224,506,516,648,1

225,506,511,648,1

226,509,510,648,1

227,511,511,648,1

228,512,506,648,1

229,514,510,648,1

230,516,507,648,1

231,519,514,648,1

232,521,518,648,1

233,524,511,648,1

234,528,516,648,1

235,533,515,648,1

236,535,514,648,1

237,538,515,648,1

238,539,501,648,1

239,539,526,648,1

240,536,523,648,1

241,528,505,648,1

242,519,515,648,1

243,507,513,648,1

244,496,520,648,1

245,490,508,648,1

246,486,511,648,1

247,486,501,648,1

248,488,517,648,1

249,491,517,648,1

250,493,511,648,1

251,495,515,648,1

252,497,516,648,1

253,500,512,648,1

254,503,510,648,1

255,503,513,648,1

256,506,513,648,1

257,506,517,648,1

258,507,513,648,1

259,506,508,648,1

260,506,512,648,1

261,508,510,648,1

262,509,517,647,1

263,510,513,648,1

264,510,514,648,1

265,509,514,648,1

266,510,509,648,1

267,511,504,647,1

268,510,522,647,1

269,511,506,647,1

270,512,517,647,1

271,512,516,647,1

272,512,506,647,1

273,512,513,647,1

274,513,515,647,1

275,512,513,647,1

276,512,508,647,1

277,512,509,647,1

278,513,510,647,1

279,513,509,647,1

280,514,513,647,1

281,513,510,647,1

282,514,512,647,1

283,514,516,647,1

284,513,511,647,1

285,514,508,647,1

286,512,513,647,1

287,512,502,647,1

288,512,510,647,1

289,512,512,647,1

290,513,507,647,1

291,515,515,647,1

292,513,503,647,1

293,517,517,647,1

294,519,506,647,1

295,518,510,647,1

296,515,507,647,1

297,510,505,647,1

298,504,506,647,1

299,505,504,647,1

300,507,503,647,1

301,507,507,647,1

302,507,503,647,1

303,507,502,647,1

304,522,499,647,1

305,566,511,647,1

306,592,533,647,1

307,496,524,647,1

308,476,506,647,1

309,494,500,647,1

310,496,504,646,1

311,499,496,646,1

312,501,500,646,1

313,502,496,646,1

314,503,502,646,1

315,506,502,646,1

316,507,501,646,1

317,509,496,646,1

318,510,509,646,1

319,512,504,646,1

320,514,501,646,1

321,517,496,646,1

322,520,508,646,1

323,525,505,646,1

324,527,504,646,1

325,531,508,646,1

326,535,513,646,1

327,536,505,646,1

328,533,502,646,1

329,529,509,646,1

330,522,507,646,1

331,511,504,646,1

332,498,504,646,1

333,486,498,645,1

334,479,503,645,1

335,476,499,645,1

336,474,495,645,1

337,476,502,645,1

338,478,499,645,1

339,482,500,645,1

340,485,505,645,1

341,488,500,645,1

342,489,500,645,1

343,491,494,645,1

344,492,503,644,1

345,494,499,644,1

346,495,504,644,1

347,496,499,644,1

348,496,496,644,1

349,498,507,644,1

350,499,504,644,1

351,499,507,644,1

352,499,496,644,1

353,499,500,644,1

354,500,501,643,1

355,500,502,643,1

356,500,505,643,1

357,501,501,643,1

358,501,508,643,1

359,502,499,643,1

360,502,501,643,1

361,502,503,643,1

362,503,499,643,1

363,503,494,642,1

364,503,509,642,1

365,503,496,642,1

366,503,509,642,1

367,504,500,642,1

368,504,509,642,1

369,505,501,642,1

370,505,498,642,1

371,509,504,641,1

372,513,506,641,1

373,511,512,641,1

374,506,506,641,1

375,503,507,641,1

376,498,497,641,1

377,500,504,641,1

378,499,498,640,1

379,502,509,640,1

380,502,499,640,1

381,502,505,640,1

382,511,500,640,1

383,548,509,640,1

384,600,528,640,1

385,508,521,640,1

386,461,506,639,1

387,481,497,639,1

388,493,500,639,1

389,496,497,639,1

390,499,500,639,1

391,499,498,639,1

392,501,498,639,1

393,503,500,639,1

394,505,501,639,1

395,506,501,638,1

396,508,507,638,1

397,511,501,638,1

398,511,501,638,1

399,515,505,638,1

400,516,512,638,1

401,521,506,638,1

402,524,499,638,1

403,528,512,638,1

404,532,511,637,1

405,533,506,637,1

406,533,502,637,1

407,531,510,637,1

408,524,505,637,1

409,512,503,637,1

410,498,505,637,1

411,486,508,637,1

412,480,510,636,1

413,476,505,636,1

414,474,502,636,1

415,476,499,636,1

416,479,502,636,1

417,482,503,636,1

418,485,510,636,1

419,488,507,636,1

420,492,510,636,1

421,494,504,636,1

422,496,506,635,1

423,496,507,635,1

424,498,500,636,1

425,499,512,635,1

426,498,507,635,1

427,499,504,635,1

428,499,507,635,1

429,499,503,635,1

430,500,514,635,1

431,501,501,635,1

432,501,507,635,1

433,502,506,635,1

434,503,502,635,1

435,502,513,634,1

436,504,507,634,1

437,503,509,635,1

438,504,499,634,1

439,505,511,634,1

440,505,507,634,1

441,505,503,634,1

442,506,504,634,1

443,505,507,634,1

444,506,511,634,1

445,506,510,634,1

446,507,512,634,1

447,506,505,634,1

448,506,504,634,1

449,507,510,634,1

450,506,505,634,1

451,508,511,634,1

452,507,504,634,1

453,511,503,633,1

454,515,511,633,1

455,512,509,633,1

456,510,509,633,1

457,507,511,633,1

458,501,498,633,1

459,501,511,633,1

460,502,505,633,1

461,503,511,633,1

462,505,507,633,1

463,504,506,633,1

464,516,508,633,1

465,552,512,633,1

466,600,533,633,1

467,510,525,633,1

468,472,517,633,1

469,490,502,633,1

470,496,507,633,1

471,497,502,633,1

472,499,502,633,1

473,501,503,633,1

474,504,506,633,1

475,505,501,632,1

476,507,510,632,1

477,510,506,632,1

478,511,501,632,1

479,512,507,632,1

480,513,503,632,1

481,516,513,632,1

482,519,511,632,1

483,522,514,632,1

484,527,509,632,1

485,531,510,632,1

486,534,506,632,1

487,537,505,632,1

488,536,515,632,1

489,533,510,632,1

490,526,512,632,1

491,515,509,632,1

492,503,510,632,1

493,491,505,632,1

494,484,509,632,1

495,480,504,632,1

496,480,507,632,1

497,480,509,632,1

498,482,505,632,1

499,486,499,632,1

500,489,507,632,1

501,493,513,632,1

502,495,505,632,1

503,496,509,632,1

504,499,510,632,1

505,500,506,632,1

506,501,506,632,1

507,501,506,632,1

508,502,510,632,1

509,503,511,632,1

510,502,513,632,1

511,504,510,632,1

512,503,509,632,1

513,504,512,632,1

514,505,512,632,1

515,505,504,632,1

516,506,506,632,1

517,506,510,632,1

518,507,519,632,1

519,507,515,632,1

520,507,509,632,1

521,508,503,632,1

522,507,518,632,1

523,509,510,632,1

524,509,509,633,1

525,510,514,632,1

526,512,511,632,1

527,511,512,632,1

528,511,506,632,1

529,512,517,632,1

530,512,514,632,1

531,515,512,632,1

532,520,514,633,1

533,518,510,633,1

534,514,508,633,1

535,513,517,633,1

536,507,517,633,1

537,507,510,633,1

538,506,516,633,1

539,508,509,633,1

540,508,511,633,1

541,508,507,633,1

542,516,509,633,1

543,545,511,633,1

544,606,525,633,1

545,536,545,633,1

546,467,521,633,1

547,486,510,633,1

548,500,508,633,1

549,502,507,633,1

550,505,507,633,1

551,507,506,633,1

552,507,502,633,1

553,511,508,633,1

554,511,514,633,1

555,512,507,633,1

556,515,507,633,1

557,516,515,633,1

558,519,516,633,1

559,520,512,633,1

560,523,510,633,1

561,526,507,633,1

562,530,517,633,1

563,535,516,633,1

564,539,514,634,1

565,541,514,634,1

566,540,512,634,1

567,539,510,634,1

568,531,514,634,1

569,520,514,634,1

570,507,514,634,1

571,495,509,634,1

572,486,502,634,1

573,481,507,634,1

574,479,505,634,1

575,480,516,634,1

576,486,508,634,1

577,487,508,634,1

578,490,507,634,1

579,493,505,634,1

580,498,503,634,1

581,500,513,634,1

582,499,503,634,1

583,501,513,634,1

584,501,512,634,1

585,504,512,634,1

586,503,506,634,1

587,505,510,635,1

588,503,504,635,1

589,505,510,635,1

590,505,509,635,1

591,505,511,635,1

592,507,511,635,1

593,507,502,635,1

594,507,507,635,1

595,510,507,635,1

596,510,510,635,1

597,511,510,635,1

598,510,513,635,1

599,517,510,635,1

600,515,507,635,1

601,512,504,635,1

602,509,504,635,1

603,507,516,635,1

604,504,507,635,1

605,507,511,635,1

606,505,506,635,1

607,508,507,636,1

608,508,509,635,1

609,509,509,636,1

610,522,497,636,1

611,561,517,636,1

612,593,527,636,1

613,496,516,636,1

614,464,506,636,1

615,489,500,636,1

616,502,503,636,1

617,504,512,636,1

618,505,505,636,1

619,506,496,636,1

620,507,512,636,1

621,509,507,636,1

622,510,503,636,1

623,513,502,636,1

624,513,502,636,1

625,515,508,636,1

626,513,517,636,1

627,517,511,637,1

628,520,507,637,1

629,524,508,637,1

630,526,508,637,1

631,529,504,637,1

632,532,514,637,1

633,532,511,637,1

634,528,514,637,1

635,525,513,637,1

636,517,507,637,1

637,507,502,637,1

638,497,502,637,1

639,487,505,637,1

640,482,504,637,1

641,481,505,637,1

642,483,498,637,1

643,482,510,637,1

644,488,502,637,1

645,490,509,637,1

646,492,505,638,1

647,497,504,638,1

648,498,503,638,1

649,500,502,638,1

650,499,506,638,1

651,503,507,638,1

652,504,506,638,1

653,505,502,638,1

654,503,503,638,1

655,505,511,638,1

656,504,498,638,1

657,504,512,638,1

658,505,509,638,1

659,505,501,638,1

660,505,506,638,1

661,507,506,638,1

662,507,503,638,1

663,512,509,638,1

664,516,506,638,1

665,510,506,638,1

666,509,509,638,1

667,508,502,638,1

668,504,506,639,1

669,506,503,638,1

670,507,511,639,1

671,509,505,639,1

672,506,505,639,1

673,510,512,639,1

674,510,502,639,1

675,529,495,639,1

676,559,518,639,1

677,532,522,639,1

678,472,507,639,1

679,487,505,639,1

680,503,502,639,1

681,510,502,639,1

682,509,507,639,1

683,512,502,639,1

684,512,500,639,1

685,513,499,639,1

686,513,501,639,1

687,514,509,639,1

688,514,503,639,1

689,516,511,639,1

690,517,505,640,1

691,519,502,639,1

692,519,507,639,1

693,524,505,640,1

694,523,496,640,1

695,528,503,640,1

696,529,514,640,1

697,531,506,640,1

698,530,508,640,1

699,527,511,640,1

700,520,504,640,1

701,511,509,640,1

702,502,498,640,1

703,492,509,640,1

704,488,505,640,1

705,483,500,640,1

706,485,505,640,1

707,486,510,640,1

708,488,503,640,1

709,491,499,640,1

710,494,507,640,1

711,496,505,640,1

712,499,503,640,1

713,500,506,640,1

714,501,508,640,1

715,504,503,640,1

716,505,497,640,1

717,503,512,640,1

718,504,496,640,1

719,504,510,641,1

720,503,512,641,1

721,505,510,641,1

722,504,501,641,1

723,504,505,641,1

724,505,502,641,1

725,506,516,641,1

726,506,503,641,1

727,505,515,641,1

728,508,506,641,1

729,507,508,641,1

730,511,501,641,1

731,516,505,641,1

732,511,505,641,1

733,509,505,641,1

734,508,511,641,1

735,503,512,641,1

736,503,504,641,1

737,504,510,641,1

738,504,502,641,1

739,505,503,641,1

740,507,508,641,1

741,506,510,641,1

742,520,510,641,1

743,553,509,641,1

744,562,527,641,1

745,485,516,641,1

746,479,499,642,1

747,498,507,642,1

748,504,488,642,1

749,506,516,642,1

750,506,507,642,1

751,507,500,642,1

752,508,516,642,1

753,509,505,642,1

754,510,510,642,1

755,511,502,642,1

756,512,506,642,1

757,513,506,642,1

758,517,514,642,1

759,518,510,642,1

760,519,504,642,1

761,523,504,642,1

762,526,513,642,1

763,529,501,642,1

764,531,522,642,1

765,531,518,642,1

766,528,503,642,1

767,524,513,642,1

768,517,510,642,1

769,504,504,642,1

770,495,507,642,1

771,489,507,642,1

772,485,509,642,1

773,483,503,642,1

774,486,507,643,1

775,486,511,643,1

776,490,507,642,1

777,494,506,643,1

778,497,502,643,1

779,498,515,643,1

780,501,513,642,1

781,502,510,643,1

782,504,507,643,1

783,504,509,643,1

784,505,498,643,1

785,505,518,643,1

786,505,510,643,1

787,504,506,643,1

788,504,503,643,1

789,505,511,643,1

790,505,514,643,1

791,505,515,643,1

792,506,511,643,1

793,505,503,643,1

794,506,510,643,1

795,507,513,643,1

796,507,506,643,1

797,509,510,643,1

798,509,507,643,1

799,512,501,643,1

800,518,520,643,1

801,514,512,643,1

802,511,517,643,1

803,510,511,643,1

804,504,504,643,1

805,503,516,643,1

806,504,509,643,1

807,505,514,643,1

808,506,505,644,1

809,506,500,643,1

810,507,510,644,1

811,519,501,644,1

812,562,515,644,1

813,588,535,644,1

814,500,517,644,1

815,478,510,644,1

816,493,514,644,1

817,499,509,644,1

818,500,502,644,1

819,503,505,644,1

820,503,497,644,1

821,504,500,644,1

822,507,516,644,1

823,509,513,644,1

824,511,505,644,1

825,511,515,644,1

826,511,505,644,1

827,514,506,644,1

828,517,514,644,1

829,520,510,644,1

830,523,505,644,1

831,527,510,644,1

832,530,512,644,1

833,533,514,644,1

834,534,514,644,1

835,532,509,644,1

836,528,505,644,1

837,521,509,644,1

838,509,504,644,1

839,498,521,644,1

840,490,515,644,1

841,486,506,644,1

842,484,510,644,1

843,485,506,644,1

844,487,507,644,1

845,490,509,644,1

846,493,511,644,1

847,498,506,644,1

848,498,497,644,1

849,499,510,645,1

850,501,517,644,1

851,504,516,644,1

852,504,513,645,1

853,503,506,644,1

854,504,508,644,1

855,504,511,645,1

856,504,502,645,1

857,505,512,645,1

858,505,514,645,1

859,506,502,645,1

860,506,501,645,1

861,507,516,645,1

862,508,504,645,1

863,509,511,645,1

864,508,514,645,1

865,509,507,645,1

866,509,504,645,1

867,510,513,645,1

868,512,510,645,1

869,511,510,645,1

870,510,497,645,1

871,515,512,645,1

872,520,516,645,1

873,514,511,645,1

874,511,509,645,1

875,509,500,645,1

876,504,510,645,1

877,505,510,645,1

878,505,509,645,1

879,507,504,645,1

880,507,509,645,1

881,506,505,645,1

882,511,505,645,1

883,532,513,645,1

884,586,526,645,1

885,550,536,645,1

886,481,516,645,1

887,491,505,645,1

888,498,505,645,1

889,499,498,645,1

890,503,503,645,1

891,503,501,645,1

892,505,510,645,1

893,507,501,645,1

894,509,509,645,1

895,511,515,645,1

896,511,510,645,1

897,513,508,645,1

898,514,505,645,1

899,516,501,645,1

900,519,511,645,1

901,521,514,645,1

902,525,507,645,1

903,530,507,645,1

904,534,512,645,1

905,534,510,645,1

906,533,511,645,1

907,530,509,645,1

908,524,506,645,1

909,514,517,645,1

910,504,510,645,1

911,493,509,645,1

912,487,495,645,1

913,485,514,645,1

914,484,510,645,1

915,487,511,645,1

916,489,504,645,1

917,491,511,645,1

918,493,506,645,1

919,495,507,645,1

920,496,505,645,1

921,498,498,645,1

922,499,510,645,1

923,500,509,645,1

924,501,513,645,1

925,501,509,646,1

926,503,511,645,1

927,503,502,645,1

928,505,513,645,1

929,505,507,645,1

930,503,508,645,1

931,503,506,645,1

932,505,498,645,1

933,506,513,645,1

934,507,519,645,1

935,507,508,645,1

936,507,500,645,1

937,509,510,646,1

938,507,514,645,1

939,507,511,645,1

940,509,504,645,1

941,508,508,645,1

942,510,510,645,1

943,507,512,645,1

944,508,506,645,1

945,508,507,645,1

946,509,513,645,1

947,508,513,645,1

948,510,507,645,1

949,510,507,645,1

950,512,503,645,1

951,516,515,645,1

952,513,511,645,1

953,512,506,645,1

954,510,509,645,1

955,505,512,645,1

956,504,506,645,1

957,505,515,645,1

958,505,508,645,1

959,506,494,645,1

960,507,503,645,1

961,509,515,645,1

962,525,510,645,1

963,575,509,645,1

964,565,556,645,1

965,486,533,645,1

966,489,510,645,1

967,495,506,645,1

968,497,502,645,1

969,500,496,645,1

970,502,484,645,1

971,503,520,645,1

972,506,517,645,1

973,506,501,645,1

974,508,512,645,1

975,509,505,645,1

976,512,506,645,1

977,513,513,645,1

978,514,512,645,1

979,518,509,645,1

980,519,506,645,1

981,524,505,645,1

982,528,504,645,1

983,530,515,645,1

984,537,513,645,1

985,535,516,645,1

986,531,519,645,1

987,525,512,645,1

988,516,511,645,1

989,505,481,645,1

990,495,536,645,1

991,486,526,645,1

992,482,524,645,1

993,484,520,645,1

994,487,512,645,1

995,484,513,645,1

996,486,510,644,1

997,485,510,645,1

998,487,510,644,1

999,489,510,644,1

1000,492,508,644,1

1001,494,506,644,1

1002,495,498,644,1

1003,499,523,644,1

1004,500,516,644,1

1005,500,506,644,1

1006,501,502,644,1

1007,501,507,644,1

1008,503,506,644,1

1009,499,509,644,1

1010,503,505,644,1

1011,503,515,644,1

1012,504,500,644,1

1013,504,500,644,1

1014,505,496,644,1

1015,505,511,644,1

1016,508,513,644,1

1017,507,511,644,1

1018,506,506,644,1

1019,507,504,644,1

1020,508,495,644,1

1021,507,511,644,1

1022,509,504,644,1

1023,509,506,644,1

1024,509,503,644,1

1025,508,505,644,1

1026,509,503,644,1

1027,509,507,644,1

1028,509,507,644,1

1029,509,502,644,1

1030,507,508,644,1

1031,510,483,644,1

1032,511,510,644,1

1033,511,505,644,1

1034,509,508,644,1

1035,507,505,644,1

1036,509,503,644,1

1037,509,499,644,1

1038,508,500,644,1

1039,509,508,644,1

1040,505,504,644,1

1041,510,499,644,1

1042,511,505,644,1

1043,515,507,644,1

1044,509,501,643,1

1045,511,514,644,1

1046,512,503,643,1

1047,509,499,643,1

1048,510,513,643,1

1049,506,507,643,1

1050,505,504,643,1

1051,504,505,643,1

1052,503,500,643,1

1053,506,505,643,1

1054,505,507,643,1

1055,507,496,643,1

1056,520,502,643,1

1057,561,516,643,1

1058,582,536,643,1

1059,495,525,643,1

1060,477,510,643,1

1061,495,500,643,1

1062,499,496,643,1

1063,501,499,643,1

1064,501,498,643,1

1065,503,506,643,1

1066,506,500,643,1

1067,507,499,643,1

1068,506,501,643,1

1069,509,495,643,1

1070,510,496,643,1

1071,513,527,643,1

1072,514,484,643,1

1073,518,491,643,1

1074,519,527,643,1

1075,524,509,643,1

1076,527,510,643,1

1077,529,509,643,1

1078,533,507,643,1

1079,533,503,643,1

1080,533,505,643,1

1081,528,507,643,1

1082,523,493,643,1

1083,513,512,643,1

1084,503,518,643,1

1085,494,511,643,1

1086,487,500,643,1

1087,485,508,643,1

1088,483,507,643,1

1089,484,506,643,1

1090,487,504,643,1

1091,488,506,643,1

1092,492,512,643,1

1093,494,509,643,1

1094,495,509,643,1

1095,496,505,643,1

1096,499,507,643,1

1097,500,495,643,1

1098,499,502,643,1

1099,501,514,643,1

1100,502,505,643,1

1101,501,497,643,1

1102,503,505,643,1

1103,505,511,643,1

1104,505,505,643,1

1105,504,506,643,1

1106,505,502,643,1

1107,506,504,643,1

1108,506,502,643,1

1109,506,505,643,1

1110,505,502,643,1

1111,506,498,643,1

1112,507,502,643,1

1113,505,505,643,1

1114,505,501,643,1

1115,507,509,643,1

1116,506,506,643,1

1117,506,504,643,1

1118,507,507,643,1

1119,508,505,643,1

1120,508,505,643,1

1121,508,501,643,1

1122,508,514,643,1

1123,508,507,643,1

1124,508,505,643,1

1125,508,506,643,1

1126,509,509,643,1

1127,509,508,643,1

1128,509,497,643,1

1129,510,513,643,1

1130,510,510,643,1

1131,511,510,643,1

1132,510,508,643,1

1133,511,513,643,1

1134,509,504,643,1

1135,510,508,643,1

1136,512,510,643,1

1137,511,505,643,1

1138,516,510,643,1

1139,517,511,643,1

1140,515,509,643,1

1141,512,511,643,1

1142,508,503,643,1

1143,503,513,643,1

1144,505,516,643,1

1145,505,511,643,1

1146,506,508,643,1

1147,507,514,643,1

1148,506,506,643,1

1149,521,508,643,1

1150,559,516,643,1

1151,587,535,643,1

1152,496,531,643,1

1153,473,515,643,1

1154,494,506,643,1

1155,498,502,643,1

1156,501,498,643,1

1157,502,508,643,1

1158,504,513,643,1

1159,505,508,643,1

1160,507,506,643,1

1161,509,509,643,1

1162,510,509,643,1

1163,511,505,643,1

1164,513,508,643,1

1165,515,516,643,1

1166,519,512,643,1

1167,520,512,643,1

1168,523,510,643,1

1169,527,510,643,1

1170,531,514,643,1

1171,534,510,643,1

1172,534,510,643,1

1173,534,511,643,1

1174,531,518,644,1

1175,525,514,644,1

1176,515,506,644,1

1177,502,508,644,1

1178,492,510,644,1

1179,485,506,644,1

1180,482,514,644,1

1181,481,505,644,1

1182,483,512,644,1

1183,485,512,644,1

1184,488,509,644,1

1185,490,509,644,1

1186,493,506,644,1

1187,495,505,644,1

1188,497,503,644,1

1189,498,511,644,1

1190,500,511,644,1

1191,500,507,644,1

1192,502,512,644,1

1193,503,510,644,1

1194,503,510,644,1

1195,503,507,644,1

1196,504,505,644,1

1197,505,515,644,1

1198,503,507,644,1

1199,505,509,644,1

1200,505,501,644,1

1201,507,511,644,1

1202,506,503,644,1

1203,507,504,644,1

1204,507,518,644,1

1205,507,512,644,1

1206,507,508,644,1

1207,508,508,644,1

1208,508,512,644,1

1209,507,509,644,1

1210,507,509,644,1

1211,507,498,644,1

1212,508,508,644,1

1213,509,515,644,1

1214,508,506,644,1

1215,510,512,644,1

1216,508,509,644,1

1217,509,506,644,1

1218,509,512,644,1

1219,509,505,644,1

1220,509,507,644,1

1221,509,511,644,1

1222,509,510,644,1

1223,509,508,644,1

1224,509,505,644,1

1225,512,507,645,1

1226,510,507,644,1

1227,516,512,644,1

1228,515,500,644,1

1229,515,513,645,1

1230,511,510,644,1

1231,506,505,645,1

1232,503,506,645,1

1233,504,508,645,1

1234,505,507,645,1

1235,505,503,645,1

1236,506,508,645,1

1237,510,503,645,1

1238,532,514,645,1

1239,581,523,645,1

1240,561,539,645,1

1241,469,516,645,1

1242,478,500,645,1

1243,497,503,645,1

1244,500,506,645,1

